seed,pass,batch,ID,is_finite,wrd
1986,first,0,7332,True,TWO SEVEN TWO WILL DO
1986,first,0,17493,True,UNITED SIX ZERO TWO WASHINGTON TOWER WIND CALM CLEARED TO LAND RUNWAY THREE SIX
1986,first,0,15128,True,AMERICAN SIX FIFTEEN WITHOUT DELAY RUNWAY THIRTY SIX TAXI INTO POSITION AND HOLD PREPARE FOR AN IMMEDIATE DEPARTURE TRAFFIC'S FOUR OUT
1986,first,0,23014,True,OUT OF TEN FOR SEVENTEEN DELTA FOUR FIFTY FIVE
1986,first,0,15263,True,DELTA SEVENTEEN SIXTY THREE THANK YOU GROUND POINT SEVEN
1986,first,0,7246,True,CLIPPER SIXTY FIVE TWENTY TRAFFIC TEN O EIGHT MILES SOUTHBOUND IS A DORNIER HE SHOULD BE AT EIGHT THOUSAND
1986,first,0,2126,True,I DIDN MENTION THE TOWER AS YET U S AIR NINETEEN TWENTY NINE BUT HOWEVER THE AH THERE IS TRAFFIC ARRIVING RUNWAY TWO TWO LEFT TO HOLD SHORT OF YOUR RUNWAY YOU MAY CONTACT THE TOWER THIS TIME ONE ONE NINE POINT ONE GOOD DAY
1986,first,0,13130,True,THREE NINETY SEVEN TEN SOUTH ON THE APPROACH
1986,first,0,17674,True,AMERICAN THIRTEEN SEVENTY SEVEN POSITION AND HOLD RUNWAY THREE SIX
1986,first,0,2465,True,U S AIR TWENTY THREE EIGHTY EIGHT WHEN SPEED IS REDUCED DESCEND AND MAINTAIN THREE THOUSAND
1986,first,0,25684,True,METRO SEVEN FORTY-TWO DESCEND AND MAINTAIN FIVE THOUSAND
1986,first,0,25265,True,SLOW TO ONE NINETY DELTA ELEVEN FOURTEEN
1986,first,0,14773,True,HENSON FORTY FIVE THIRTY EIGHT TURN RIGHT HEADING ZERO FIVE ZERO CONTACT DEPARTURE
1986,first,0,29721,True,POSITION AND HOLD CHAPARRAL FIVE TWENTY FOUR
1986,first,0,28147,True,THREE FOUR ZERO FIVE CROSS THREE FIVE LEFT AMERICAN TWENTY FIVE HEAVY
1986,first,0,7157,True,CLIPPER TWO NINETEEN ALPHA TURN RIGHT HEADING ONE EIGHT ZERO CONTACT BOSTON CENTER ONE THREE TWO POINT NINER GOOD DAY
1986,first,0,11816,True,FLY HEADING TWO FIVE ZERO DESCEND AND MAINTAIN FIVE THOUSAND NORTHWEST EIGHTEEN SEVENTY THREE
1986,first,0,2172,True,UNITED TEN NINETY SIX DESCEND AND MAINTAIN THREE THOUSAND
1986,first,0,24865,True,DELTA ONE NINETY NINE HEAVY TURN RIGHT HEADING ZERO THREE ZERO
1986,first,0,15003,True,CONTINENTAL TWO NINETY NINE RUNWAY THREE SIX CLEARED FOR TAKEOFF
1986,first,0,26596,True,U S AIR TEN FIFTY THREE REGIONAL GROUND TURN NORTH BOUND ON THE OUTER CORRECTION U S AIR TEN FIFTY THREE STRAIGHT AHEAD ON TAXIWAY NINETEEN CONTACT GROUND ONE TWO ONE POINT EIGHT
1986,first,0,2365,True,CONTINENTAL THREE FORTY FOUR SIX MILES FROM AH RIPIT MAINTAIN TWO THOUSAND UNTIL ESTABLISHED ON LOCALIZER CLEARED I L S D M E RUNWAY TWO SEVEN APPROACH
1986,first,0,605,True,NORTHWEST EIGHTEEN SEVENTY SIX TURN LEFT HEADING TWO SEVEN ZERO DESCEND AND MAINTAIN FOUR THOUSAND
1986,first,0,18134,True,DELTA TEN NINETEEN RIGHT TURN HEADING THREE ONE ZERO
1986,first,0,5935,True,TWO TWO ZERO OVER TO DEPARTURE GOOD DAY
1986,first,0,9519,True,ONE ONE NINER NINER THANKS FOR YOUR HELP SIR
1986,first,0,9160,True,NINER SEVEN SIERRA
1986,first,0,4925,True,U S AIR TWO THIRTY THREE BOSTON DEPARTURES RADAR CONTACT CLIMB AND MAINTAIN ONE ZERO THOUSAND TEN THOUSAND TURN LEFT HEADING ONE ZERO ZERO
1986,first,0,13263,True,UNDERSTAND CLEARED TO LAND U S AIR TWELVE SIXTY THREE
1986,first,0,5909,True,LEAR JET TRIPLE THREE CHARLIE GOLF TOWER
1986,first,0,556,True,NORTHWEST ONE EIGHTY TWO IT LOOKS LIKE YOU AH GOING THROUGH THE LOCALIZER FLY HEADING TWO NINER ZERO TO REINTERCEPT
1986,first,0,26474,True,AMERICAN THREE EIGHTY THREE FOLLOW THE COMPANY M D EIGHTY VIA THE INNER TO PARKING
1986,first,0,15758,True,AMERICAN THIRTEEN SEVENTY SEVEN RUNWAY THREE SIX TAXI IN POSITION AND HOLD TRAFFIC LANDING RUNWAY THREE THREE
1986,first,0,8540,True,DEPARTURE UNITED SIX NINETEEN WE'RE OUT OF ONE FOR FIVE
1986,first,0,20023,True,AMERICAN TWO NINETY TWO REPORT THE AIRPORT IN SIGHT
1986,first,0,5082,True,TEN THOUSAND ONE HUNDRED DEGREE HEADING AH SIX SIXTY NINE HEAVY
1986,first,0,24700,True,LEAR ONE FOUR SIERRA DESCEND AND MAINTAIN FIVE THOUSAND
1986,first,0,14348,True,TWO EIGHT ZERO FOUR THOUSAND FORTY THREE EIGHTY SIX
1986,first,0,13449,True,U S AIR TWELVE TWO SIX RUNWAY THREE SIX CLEARED FOR TAKEOFF
1986,first,0,5068,True,U S AIR FOUR SEVENTEEN TURN LEFT HEADING ZERO EIGHT ZERO CONTACT APPROACH ONE ONE EIGHT POINT TWO FIVE
1986,first,0,3378,True,TWO FOUR ZERO TWO THOUSAND TILL ESTABLISHED I L S TWO TWO LEFT AND SHORT OF TWO SEVEN THIRTY SEVEN THIRTY SIX
1986,first,0,12992,True,BIZEX SIX THIRTY THREE TURN FIVE DEGREES RIGHT
1986,first,0,9181,True,U S AIR TWO ELEVEN CLIMB AND MAINTAIN ONE SEVEN THOUSAND
1986,first,0,17114,True,AH WASHINGTON TOWER CONTINENTAL THREE THIRTEEN IS AH SEVEN SOUTH
1986,first,0,26762,True,OKAY NORTH ON THE INNER THE EIGHTEEN BRIDGE AND GROUND ON TWENTY ONE SIXTY FIVE U S AIR FOURTEEN EIGHTY FIVE
1986,first,0,7223,True,FIVE THOUSAND U S AIR FIFTEEN FIFTY THREE
1986,first,0,12243,True,TRUMP SIXTY FOUR FORTY ONE DESCEND AND MAINTAIN SIX THOUSAND TURN LEFT HEADING ONE NINER ZERO
1986,first,0,22894,True,(UNINTELLIGIBLE)
1986,first,0,738,True,NERA THIRTY SEVEN SEVENTY SIX BOSTON APPROACH ROGER
1986,first,0,17800,True,FORTY THREE NINETY TWO NEGATIVE HOLD IN POSITION TRAFFIC SHORT FINAL RUNWAY THREE SIX
1986,first,0,13310,True,U S AIR FOUR FORTY TWO GROUND POINT SEVEN
1986,first,0,9741,True,WE'RE OUT OF FIFTEEN FOR TWO ONE ZERO ALPHA CHARLIE
1986,first,0,26211,True,GROUND DELTA SEVEN TWENTY ONE'S CLEAR OF THE ACTIVE WORKING ON A GATE
1986,first,0,14969,True,KING AIR ONE ONE LIMA TURN LEFT THE NEXT TAXIWAY HOLD SHORT OF RUNWAY THREE SIX REMAIN ON THIS FREQUENCY
1986,first,0,5317,True,ONE FORTY HEADING THAT WAS TWO ZERO SIX
1986,first,0,21485,True,SOUTHWEST FORTY-THREE TURN RIGHT HEADING ONE THREE ZERO CLIMB AND MAINTAIN EIGHT THOUSAND
1986,first,0,17709,True,UNITED SIX OH SEVEN WASHINGTON TOWER RUNWAY THREE SIX TAXI INTO POSITION AND HOLD TRAFFIC LANDING RUNWAY THREE THREE
1986,first,0,20616,True,ZERO EIGHT ZERO WE HAVE THE AH METRO IN SIGHT AMERICAN TEN EIGHTY SIX
1986,first,0,19437,True,THREE FIFTY DOWN TO THREE EIGHT EIGHTY SEVEN
1986,first,0,4423,True,ONE TWO SEVEN TWO DELTA FIVE NINETY NINE HEAVY
1986,first,0,15208,True,U S AIR TWELVE TWENTY SIX RUNWAY THREE SIX TAXI INTO POSITION AND HOLD TRAFFIC WILL AH LAND AND DEPART THREE THREE
1986,first,0,7923,True,NAVY LIMA VICTOR FOUR SIX CLEARED VISUAL APPROACH RIGHT DOWNWIND RUNWAY ONE SEVEN AT WEYMOUTH
1986,first,0,1929,True,AH DELTA THREE SEVENTY EIGHT IT NEARLY FIVE MILES
1986,first,0,8788,True,UNITED SIX ZERO ONE EXPEDITE CLIMB THROUGH ONE ZERO THOUSAND
1986,first,0,7041,True,SIX ALPHA ROMEO IS RADAR CONTACT TWO SOUTH SOUTHWEST OF THE HOPEDALE DRAPER AIRPORT BOSTON ALTIMETER THREE ZERO ONE SIX
1986,first,0,4209,True,UP TEN U S AIR TWELVE SEVENTY SEVEN
1986,first,0,21301,True,OKAY FORT WORTH CENTER ONE THREE THREE POINT THREE AND HEADING ONE SEVEN ZERO
1986,first,0,19726,True,CONTINENTAL SEVEN TWENTY ONE TURN RIGHT HEADING TWO SIX ZERO
1986,first,0,2307,True,OKAY FOLLOW THE DASH EIGHT BIZEX FOUR NINETY FOUR
1986,first,0,8680,True,I THINK YOU'RE GOING TO EXPERIENCE THAT FOR QUITE A WAYS
1986,first,0,29152,True,AMERICAN EIGHT NINETY FIVE REGIONAL TOWER CLEARED TO LAND RUNWAY ONE EIGHT RIGHT FOLLOWING TRAFFIC FIVE MILES AHEAD WIND ONE FOUR ZERO AT SIX
1986,first,0,7470,True,LEAVING ONE ONE THOUSAND FOR SIX THOUSAND U S AIR SIX FORTY SEVEN
1986,first,0,8857,True,T W A ONE EIGHTY SEVEN PROCEED DIRECT LINDEN RESUME OWN NAVIGATION CONTACT DULLES APPROACH ONE THREE FOUR POINT TWO
1986,first,0,6488,True,CLEARED TO GO BIZEX THREE SEVENTY EIGHT
1986,first,0,5272,True,O K ONE EIGHTEEN TWENTY FIVE AIR CANADA EIGHT AH ZERO ONE GOOD MORNING
1986,first,0,472,True,DELTA SEVENTEEN SEVENTY SIX TRAFFIC LANDING RUNWAY TWO TWO LEFT WILL BE HOLDING SHORT OF YOUR RUNWAY
1986,first,0,28112,True,CLEARED TO CROSS THE LEFT POINT SIX FIVE THREE THIRTY SEVEN
1986,first,0,8692,True,AMERICAN SIX OH NINE DIRECT TO LINDEN RESUME YOUR OWN NAVIGATION CONTACT DULLES DEPARTURE ONE THREE FOUR POINT TWO
1986,first,0,19612,True,THANK YOU NOW I SEE YOU OUT OF THIRTY SEVEN I THOUGHT YOU WERE LEVELING OFF AT FOUR ON ME THERE
1986,first,0,3181,True,CONTINENTAL THREE TEN CONTACT THE TOWER ONE ONE NINER POINT ONE
1986,first,0,19478,True,ASEA THREE SIXTY FOUR I I'M GOING TO HAVE TO CHANGE YOUR SPEED ONE MORE TIME I APOLOGIZE FOR THAT MAKE IT ONE EIGHT ZERO KNOTS TO THE OUTER MARKER INBOUND NOW AND CONTACT TOWER ONE TWO FOUR POINT ONE FIVE
1986,first,0,20655,True,CLEARED VISUAL APPROACH THREE SIX LEFT I'LL KEEP YOU ADVISED ON THE COMPANY A HUNDRED EIGHTY TO THE OUTER
1986,first,0,593,True,AMERICAN NINETY FOUR HEAVY CONTACT THE TOWER ONE ONE NINER POINT ONE
1986,first,0,21920,True,AND AH BIRD AH ONE THAT IS AH CORRECT THREE NINER SEVEN POINT NINER
1986,first,0,13901,True,AMERICAN FIVE SIXTY TWO WASHINGTON TOWER CLEARED TO LAND RUNWAY THREE SIX WIND ZERO EIGHT ZERO AT SEVEN
1986,first,0,10282,True,TWENTY FOUR FIFTY FIVE GOOD DAY
1986,first,0,16945,True,U S AIR THREE FIFTY TURN LEFT TAXI CLEAR AND HOLD CONTACT GROUND POINT SEVEN
1986,first,0,26959,True,OKAY RIGHT TURN TO THIRTY TWO AND AH SIX POINT SIX FIVE ON THE BRIDGE DELTA THREE SIXTY FIVE
1986,first,0,28970,True,UNITED NINE EIGHTY FIVE MIDDLE MARKER FLY HEADING ONE EIGHT FIVE RUNWAY ONE EIGHT LEFT CLEARED FOR TAKEOFF
1986,first,0,25222,True,AMERICAN FOUR SIXTY ONE AH AH I'M CHECKING ON IT NOW I DON 'T RECALL THAT MAINTAIN AH FIVE THOUSAND NOW
1986,first,0,22399,True,DEPARTURE AMERICAN ELEVEN NINETEEN WITH YOU OUT OF AH TWENTY FIVE HUNDRED
1986,first,0,16857,True,HAWKER ONE JULIET CHARLIE CLEARED TO LAND RUNWAY THREE SIX WIND CALM ON YOUR LANDING HOLD SHORT OF RUNWAY THREE THREE FOR A TWIN CESSNA OFF YOUR RIGHT SIDE LANDING AH THREE THREE
1986,first,0,17426,True,HELLO WASHINGTON U S AIR EIGHT FIFTY EIGHT'S WITH YOU FOR THREE SIX
1986,first,0,2851,True,NERA THIRTY SEVEN THIRTY THREE AH REDUCE SPEED TO ONE NINER ZERO
1986,first,0,9631,True,ONE ONE THOUSAND UNITED SIX ZERO ONE
1986,first,0,6550,True,ROGER MAINTAIN VISUAL SEPARATION WITH THAT TRAFFIC AND YOU'RE CLEARED TO LAND LOGAN HELIPAD
1986,first,0,11965,True,OKAY REDUCING FOURTEEN THIRTY ONE
1986,first,0,8550,True,UNITED SIX NINETEEN TURN LEFT HEADING TWO ONE ZERO EXPECT ON COURSE WHEN YOU LEAVE ELEVEN THOUSAND
1986,first,0,15683,True,FOUR NOVEMBER POP YOU ARE CLEARED TO LAND ON RUNWAY THREE THE WIND ZERO FIVE ZERO AT FOUR
1986,first,0,30355,True,CONTINENTAL SIX NINETY FIVE CLEARED FOR TAKEOFF ON ONE EIGHT LEFT AND ONE EIGHTY FIVE AT THE MIDDLE MARKER
1986,first,0,16615,True,NORTHWEST EIGHTEEN SIXTY TWO WASHINGTON TOWER RUNWAY THREE SIX TAXI INTO POSITION AND HOLD
1986,first,0,10269,True,I HAVE FOUR SEVEN FIVE SIX NOW VENUS SEVENTY
1986,first,0,24240,True,METRO EIGHT NINETY EIGHT REDUCE SPEED TO TWO ONE ZERO AND CONTACT APPROACH ON ONE TWO FIVE POINT TWO
1986,first,0,10694,True,FOUR THOUSAND HENSON FORTY FIVE TEN
1986,first,0,17608,True,CONTINENTAL THREE ZERO SIX RUNWAY THREE SIX WIND CALM CLEARED FOR TAKEOFF
1986,first,0,1781,True,O K CLEARED FOR VISUAL WE OVER TO TOWER SO LONG
1986,first,0,23612,True,SOUTHWEST THIRTY THREE SIX ZERO
1986,first,0,12152,True,NOVEMBER THREE HUNDRED ALPHA MIKE YOU'RE FOLLOWING A NORTHWEST JET HE'S TWO O'CLOCK THREE MILES NORTHBOUND TWO THOUSAND SEVEN HUNDRED
1986,first,0,1006,True,HEADING THREE SIXTY AH FOUR SIXTY FIVE
1986,first,0,4601,True,BOSTON NORTHWEST FORTY TWO HEAVY LEAVING SEVEN HUNDRED FEET IN A LEFT TURN
1986,first,0,28979,True,ROGER THAT'LL BE ONE FIVE ZERO KNOTS ASEA THREE SIXTY FOUR
1986,first,0,10862,True,ZERO NINE ZERO NORTHWEST FIVE SIXTY
1986,first,0,26265,True,AND ASEA TRIPLE FOUR FOLLOW COMPANY TAXI TO PARKING
1986,first,0,19780,True,DELTA TEN SIXTY SEVEN CLEARED VISUAL APPROACH THREE SIX LEFT OTHER TRAFFICS ON THE EAST SIDE YOUR NEXT THREE SIX LEFT DELTA TEN SIXTY SEVEN TOWER NOW ONE TWO FOUR ONE FIVE
1986,first,0,16721,True,U S SIXTEEN NINETY TWO CLEAR FOR TAKEOFF
1986,first,0,15033,True,U S AIR TWO SIXTY FIVE LEFT TURN NORTHWEST BOUND CONTACT DEPARTURE SO LONG
1986,first,0,22429,True,DELTA FIFTEEN FORTY EIGHT TURN RIGHT HEADING AH TWO FIVE ZERO
1986,first,0,27334,True,THAT'S CORRECT INFORMATION X-RAY IS CURRENT AND THE ALTIMETER TWO NINER EIGHT FOUR
1986,first,0,23032,True,SOUTHWEST THIRTY FOUR REGIONAL DEPARTURE ROGER
1986,first,0,23091,True,SPADE ZERO FOUR TURN LEFT HEADING TWO THREE ZERO INTERCEPT THE MILSAP ZERO SEVEN NINE RADIAL RESUME THE SID
1986,first,0,28150,True,TOWER METRO SEVEN FIFTY SIX WITH YOU FOR THREE ONE RIGHT
1986,first,0,6640,True,IN POSITION AND HOLD CONTINENTAL FIFTEEN OH THREE
1986,first,0,19760,True,DELTA TEN SIXTY SEVEN TURN LEFT HEADING ZERO TWO ZERO
1986,first,0,11499,True,THREE SIX ZERO NOW DELTA'S SIX FIFTY SIX
1986,first,0,11395,True,OUT FOUR TWENTY FIVE HUNDRED CONTINENTAL FOUR TWELVE
1986,first,0,29938,True,AMERICAN FIVE FORTY NINE AT THE MIDDLE MARKER FLY HEADING ONE EIGHT FIVE CLEARED FOR TAKE RUNWAY ONE EIGHT LEFT
1986,first,0,11776,True,TRUMP SIXTY FIVE ELEVEN IF PRACTICAL DESCEND- DESCENT BEGIN REDUCING TO A HUNDRED AND SEVENTY KNOTS YOU'RE FOLLOWING A DASH SEVEN
1986,first,0,9937,True,U S AIR TEN NINETY FIVE TURN RIGHT TO HEADING TWO TWO ZERO TO INTERCEPT THE GORDONSVILLE ZERO FIVE SIX RADIAL
1986,first,0,4029,True,CESSNA THREE EIGHT FOXTROT ROGER WHAT WOULD YOU LIKE FOR ON COURSE
1986,first,0,9472,True,AZTEC SEVEN FIVE YANKEE CONTACT DULLES APPROACH ONE TWO FOUR POINT SIX FIVE
1986,first,0,7033,True,BOSTON CENTER T W A FORTY FIVE HEAVY IS OUT OF SIX THOUSAND FOR TEN THOUSAND TURNING RIGHT ONE FOUR ZERO
1986,first,0,11755,True,ROGER THREE THOUSAND
1986,first,0,14376,True,FORTY FIVE THIRTY EIGHT'S FOUR OUT FOR THREE SIX
1986,first,0,20143,True,ZERO EIGHT ZERO AND THREE THOUSAND AMERICAN SEVENTY EIGHT HEAVY
1986,first,0,18471,True,AMERICAN THREE EIGHTY THREE TURN FURTHER RIGHT HEADING TWO SIX ZERO
1986,first,0,7175,True,ONE FIVE SIX ONE VICTOR BOSTON APPROACH BOSTON ALTIMETER THREE ZERO ONE EIGHT
1986,first,0,19034,True,HEADING TWO FIVE ZERO MIDWAY THREE SEVENTEEN
1986,first,0,496,True,INFORMATION LIMA NOW CURRENT NO SIGNIFICANT CHANGE
1986,first,0,19930,True,AMERICAN ONE FIFTY HEAVY REGIONAL APPROACH ROGER EXPECT RUNWAY THREE FIVE RIGHT
1986,first,0,3753,True,OKAY AH WELL WE'LL PICK IT UP A LITTLE BIT SURE
1986,first,0,7985,True,(UNINTELLIGIBLE) NORTHBOUND AND AH THREE SIXTY BIZEX FOUR FIFTY FIVE
1986,first,0,9190,True,(UNINTELLIGIBLE) TURN TWO SEVEN ZERO FORTY THREE SEVENTY EIGHT
1986,first,0,16646,True,AMERICAN SEVEN ZERO FIVE RUNWAY THREE SIX CLEARED FOR TAKEOFF TRAFFIC'S ON A TWO MILE FINAL FOR RUNWAY THREE THREE
1986,first,0,10050,True,U S AIR FOUR FIFTY THREE THAT TRANSPONDER'S MUCH BETTER AH I WASN'T GETTING A GOOD AH REPLY OUT OF THE OTHER ONE
1986,first,0,14693,True,U S AIR FIVE TWENTY NINE RUNWAY THREE SIX CLEARED FOR TAKEOFF WIND THREE TWO ZERO AT SEVEN
1986,first,0,14807,True,FIVE FOUR SEVEN SPRINGFIELD (UNINTELLIGIBLE) ARMY NAVY APPROVED AH ONE EIGHT HOTEL'S ABOUT TWO MILES SOUTH (UNINTELLIGIBLE) FOURTEEN HUNDRED
1986,first,0,16183,True,U S AIR SIXTEEN EIGHTY TWO CLEARED TO LAND RUNWAY THREE SIX WIND TWO TWO ZERO AT THREE TRAFFIC SHORT FINAL FOR RUNWAY THREE THREE
1986,first,0,8489,True,T W A THREE NINETY FIVE WE'RE LEAVING EIGHT
1986,first,0,2235,True,BIZEX FOUR FIFTY REPORT AIRPORT IN SIGHT DESCEND AND MAINTAIN TWO THOUSAND
1986,first,0,2523,True,THREE ZERO ZERO FOR THE LOCALIZER AH EIGHTY FOUR
1986,first,0,9271,True,NOVEMBER TWO THREE GOLF TRAFFIC ELEVEN O'CLOCK FIVE MILES SOUTHBOUND A CITATION JUST OUT OF TEN THOUSAND CLIMBING
1986,first,0,10479,True,FOUR FOR FIVE THOUSAND GOLF ECHO
1986,first,0,19427,True,DELTA TEN ZERO FOUR TURN RIGHT HEADING ZERO ONE ZERO DESCEND AND MAINTAIN THREE THOUSAND
1986,first,0,19619,True,DELTA SIX NINETY NINE TURN LEFT HEADING THREE FIVE ZERO
1986,first,0,13755,True,WASHINGTON TOWER NORTHWEST EIGHTEEN ZERO NINE IS WITH YOU ELEVEN MILES OUT ON THE I L S RUNWAY THREE SIX
1986,first,0,450,True,DOWN TO FOUR AND ONE SEVENTY UNITED ONE SEVENTY FOUR HEAVY
1986,first,0,11441,True,NINETEEN ONE AMERICAN NINE TEN GOOD NIGHT
1986,first,0,17251,True,POINT SEVEN ROGER
1986,first,0,29508,True,CHAPARRAL SEVEN SEVENTEEN NOW RUNWAY ONE EIGHT LEFT CLEARED FOR TAKEOFF WIND ONE FIVE ZERO AT AH ONE SIX GUSTS TWO SEVEN
1986,first,0,18464,True,OKAY REACHING FOUR WE'RE SLOW TO ONE NINETY AMERICAN THREE EIGHTY THREE
1986,first,0,26994,True,THAI SEVEN FORTY HEAVY GIVE WAY TO T W A D C NINE RIGHT TO LEFT AT TWENTY
1986,first,0,12217,True,RIGHT TO TWO FIVE ZERO AND DOWN TO ONE POINT SIX FOR ARMY NINER THREE SIX
1986,first,0,12894,True,CONTINENTAL THREE TWENTY FIVE WASHINGTON APPROACH THANK YOU BALTIMORE TWO FIFTY FIVE RADIAL VECTORS FOR THE RIVER APPROACH
1986,first,0,9810,True,DEPARTURE NORTHWEST TWELVE TWENTY NINE IS WITH YOU OUT OF A THOUSAND
1986,first,0,25262,True,DELTA ELEVEN FOURTEEN REGIONAL APPROACH I'LL NEED SOME GOOD SPEED REDUCTION FROM YOU REDUCE SPEED NOW TO ONE NINE ZERO FLY HEADING ONE EIGHT ZERO BE VECTORS FOR THE I L S RUNWAY ONE THREE RIGHT APPROACH
1986,first,0,1831,True,TRUMP ELEVEN TEN IS WITH YOU WE OUT OF SIXTY THREE HUNDRED FOR FIVE THOUSAND SLOWING TO TWO TEN
1986,first,0,6958,True,THREE ZERO NOVEMBER LOOKING STILL PRETTY HAZY UP HERE
1986,first,0,4727,True,ZERO NINE ZERO ON THE HEADING UP TO ONE ZERO THOUSAND CLIPPER FIVE TWENTY ONE
1986,first,0,4006,True,AMERICAN NINETY FOUR TURN RIGHT HEADING ONE EIGHT ZERO
1986,first,0,22729,True,AMERICAN ONE NINETY THREE (UNINTELLIGIBLE) GO ABOUT AH TEN RIGHT PLEASE
1986,first,0,12284,True,ALL RIGHT YOU'RE CLEARED A VISUAL TO THREE TWO TOWER IS NINETEEN AH ONE TWO SIX THREE SEE YOU LATER
1986,first,0,10291,True,PENN THIRTY SIX THIRTY FOUR TURN LEFT TO THREE THREE ZERO JOIN VICTOR TWO SIXTY FIVE
1986,first,0,10852,True,HENSON FORTY FOUR OH NINE TURN RIGHT HEADING ZERO EIGHT ZERO
1986,first,0,25149,True,HEADING ZERO EIGHT ZERO NOW IT'LL BE I L S RUNWAY ONE EIGHT RIGHT LOCALIZER FREQUENCY ONE ONE ONE POINT NINER
1986,first,0,2267,True,FIVE AH TWENTY FOUR ROGER WE COMING UP ESTABLISHING NOW GOING TO THE TOWER
1986,first,0,24653,True,(UNINTELLIGIBLE) TWO FIVE THREE LIMA REGIONAL APPROACH DEPART HOLTS HEADING OF TWO ZERO FIVE
1986,first,0,19657,True,ZERO EIGHT ZERO CONTINENTAL NINETEEN FIFTY SEVEN
1986,first,0,11221,True,OKAY JUST DO WHATEVER YOU CAN FOR US SIR AND AH WE'RE LEAVING PLENTY OF ROOM BEHIND YOU FOR YOUR AH SPACING CONTACT THE TOWER ONE ONE NINER POINT ONE WE'LL SEE YOU LATER
1986,first,0,23985,True,AMERICAN SIX TWENTY SEVEN FLY HEADING ONE EIGHT ZERO DESCEND AND MAINTAIN SIX THOUSAND
1986,first,0,21680,True,DELTA SIX SIXTY REGIONAL DEPARTURE RADAR CONTACT
1986,first,0,2653,True,NAVAJO THREE FIVE EIGHT FIVE SIX BOSTON APPROACH DESCEND AND MAINTAIN AH TWO THOUSAND
1986,first,0,20587,True,METRO FIVE ELEVEN APPROACH ROGER
1986,first,0,5849,True,PRECISION THIRTY FIVE SIXTEEN YOU CAN TURN AH FURTHER RIGHT HEADING OF AH THREE SIX ZERO AT THIS TIME
1986,first,0,3595,True,WAYNE AT OR ABOVE AH THREE THOUSAND AND CLEARED THE APPROACH PRECISION THIRTY FIVE SEVENTY ONE
1986,first,0,14663,True,RUNWAY THREE THREE NOW CLEARED TO LAND FORTY FIVE FIFTY FIVE
1986,first,0,12845,True,AH WELL THAT DOESN'T OUT TOO WELL WHEN WE ARE SOUTH
1986,first,0,21021,True,WE'LL DO THAT DELTA SIXTEEN FIFTY FIVE HEAVY
1986,first,0,29877,True,CHAPARRAL SEVEN SIXTY TWO I L S ONE THREE RIGHT
1986,first,0,24329,True,AMERICAN EIGHT FIFTY EIGHT ELEVEN THOUSAND
1986,first,0,22870,True,(UNINTELLIGIBLE)
1986,first,0,26911,True,ASEA FOUR TWENTY SIX OFF THE RIGHT
1986,first,0,4989,True,NORTHWEST ONE ZERO ONE AH TURN LEFT HEADING ZERO EIGHT ZERO CONTACT APPROACH ON ONE ONE EIGHT POINT TWO FIVE
1986,first,0,1022,True,HEADING THREE ZERO ZERO INTERCEPT THE LOCALIZER SIXTY FIVE FORTY
1986,first,0,13893,True,U S AIR FORTY SEVEN CONTACT DEPARTURE GOOD NIGHT
1986,first,0,19974,True,AMERICAN AH TWO FORTY HEAVY'S GOT THE AIRPORT
1986,first,0,16496,True,FIVE SIXTY ONE GOOD DAY
1986,first,0,19086,True,THANK YOU YOU'RE AH RIGHT OVER HUTEN FIVE HUNDRED JULIET MAINTAIN FOUR THOUSAND UNTIL ESTABLISHED CLEARED I L S RUNWAY THREE SIX LEFT APPROACH MAINTAIN ONE EIGHT ZERO KNOTS TO THE MARKER
1986,first,0,514,True,LUFTHANSA FOUR TWO TWO HEAVY BOSTON APPROACH FLY HEADING TWO SIX ZERO DESCEND AND MAINTAIN FOUR THOUSAND
1986,first,0,21086,True,DELTA THREE OH SIX REDUCE TO A HUNDRED AND AH SIXTY KNOTS TO THE OUTER MARKER AND THAT'LL KEEP YOU BEHIND THE M D EIGHTY EIGHT
1986,first,0,19839,True,THREE THOUSAND AND (UNINTELLIGIBLE) NORTHWEST AH TWO OH FIVE
1986,first,0,24479,True,AMERICAN NINE SIXTY CONTACT APPROACH ONE TWO FIVE POINT TWO
1986,first,0,25309,True,DELTA SIX FORTY FOUR REDUCE SPEED TO AH ONE NINE ZERO AND FLY HEADING ZERO NINE FIVE INTERCEPT THE ONE THREE RIGHT LOCALIZER I NEED THAT SPEED REDUCTION BEFORE YOU DESCEND PLEASE
1986,first,0,29283,True,TWELVE TWENTY FOUR CROSSING (UNINTELLIGIBLE)
1986,first,0,18568,True,CLEARED I L S THREE FIVE RIGHT APPROACH AH ONE NINETY TO TUFFO AND AH FOUR THOUSAND TO TUFFO CLEARED THE I L S THREE FIVE RIGHT APPROACH
1986,first,0,14859,True,ONE EIGHT HOTEL OVER THE TOP APPROVED
1986,first,0,16651,True,TRUMP SIXTY FOUR SIXTY WASHINGTON TOWER RUNWAY THREE SIX TAXI INTO POSITION AND HOLD
1986,first,0,18394,True,AMERICAN TEN THIRTY NINE CONTACT TOWER ONE TWO SIX POINT FIVE FIVE
1986,first,0,11898,True,DELTA SEVENTEEN SIXTY FIVE DO YOU HAVE THE RIVER IN SIGHT
1986,first,0,4717,True,ROGER WE HAVE HIM WE OUT OF FIVE THOUSAND FOR ONE FOUR THOUSAND
