seed,pass,batch,ID,is_finite,loss,wrd
1987,second,75,12304,True,2.766099691390991,YEAH I THINK YOU SAID US MAYBE NOT
1987,second,76,13893,True,0.0,U S AIR FORTY SEVEN CONTACT DEPARTURE GOOD NIGHT
1987,second,77,7552,True,2.512235164642334,ONE EIGHTY FOUR THIRTY THREE
1987,second,78,14000,True,0.0,TRUMP SIXTY FIVE TWENTY CONTACT DEPARTURE
1987,second,79,9423,True,2.582490921020508,ONE NINER ZERO ROGER
1987,second,80,6428,True,2.559208393096924,TWO THREE HOTEL ON TO HOLD
1987,second,81,9458,True,3.2382702827453613,ALL RIGHT PROCEED DIRECT RICHMOND
1987,second,82,22258,True,2.614063024520874,TEN EIGHTY ONE IS LOOKING
1987,second,83,24659,True,0.0,EIGHT THOUSAND SOUTHWEST FOUR FORTY NINE
1987,second,84,20730,True,3.2508957386016846,SIX FIFTY TWO SPEED OKAY
1987,second,85,7169,True,2.799464702606201,THANK YOU THREE ZERO NOVEMBER
1987,second,86,24582,False,nan,(UNINTELLIGIBLE)
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.7940714359283447,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.2790651321411133,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.732759475708008,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.2609798908233643,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.733285665512085,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.5481014251708984,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,2.977900743484497,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,2.866976499557495,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.596390724182129,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.8559539318084717,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.72938871383667,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,2.804088830947876,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.7332167625427246,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.667297840118408,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.4821441173553467,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.77974534034729,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.537780523300171,SEVEN NINETY FOUR ROGER
1987,second,18,24621,True,2.975475311279297,AMERICAN ONE SEVENTY EIGHT APPROACH
1987,second,19,24202,True,2.7683286666870117,ONE NINETY AND SWITCHING GOOD DAY
1987,second,20,5593,True,3.3877861499786377,FOUR FIFTY NINE
1987,second,21,21434,True,0.0,THREE TWO EIGHTY-FIVE WE'LL SEE YOU
1987,second,22,15407,True,3.173891067504883,AH WE TAKE IT TO THE END THANK YOU
1987,second,23,11379,True,2.6707019805908203,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.6100780963897705,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,True,2.9408018589019775,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,27,18505,True,2.5114896297454834,OKAY WE'LL MAINTAIN ONE NINETY
1987,second,28,20503,True,2.7228760719299316,ZERO EIGHT ZERO SEVEN OH SIX
1987,second,29,7349,True,2.758510112762451,TWO SEVEN TWO THANKS FOR YOUR HELP
1987,second,30,10201,True,3.1977739334106445,OKAY THANKS A LOT SIR
1987,second,31,7588,True,0.0,WE BE LOOKING DELTA SEVEN THIRTY ONE
1987,second,32,186,True,2.3059210777282715,ONE NINETEEN ONE GOOD DAY
1987,second,33,9052,True,2.939631938934326,AND FLY HEADING TWO FIVE ZERO
1987,second,34,15822,True,0.0,TROOPER EIGHT FREQUENCY CHANGE APPROVED WE'LL SEE YOU LATER
1987,second,35,12687,True,2.7115957736968994,DOWN TO THREE SEVENTEEN SIXTY FIVE
1987,second,36,19187,True,0.0,ONE THREE ZERO AMERICAN TWELVE SEVENTY FOUR
1987,second,37,19388,True,2.7713329792022705,FIVE THOUSAND FOURTEEN FOURTEEN
1987,second,38,10515,True,2.855665445327759,WE'RE LOOKING ONE PAPA HOTEL
1987,second,39,21561,True,2.6376383304595947,DELTA TEN FOURTEEN HEAVY WILCO
1987,second,40,2963,True,2.824516773223877,BIZEX FOUR FOURTEEN IS WITH YOU
1987,second,41,15568,True,0.0,(UNINTELLIGIBLE) CLEARED TO LAND THANK YOU
1987,second,42,16526,True,2.679314613342285,FORTY THREE SIXTY NINE
1987,second,43,557,True,3.0497777462005615,CORRECTING NORTHWEST ONE EIGHTY TWO
1987,second,44,8780,True,2.7911486625671387,NINER THOUSAND CACTUS FIFTY FOUR
1987,second,45,19519,True,0.0,THREE THOUSAND DELTA ELEVEN THIRTY SEVEN
1987,second,46,24410,False,nan,(UNINTELLIGIBLE)
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.7960739135742188,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.2721190452575684,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.7554962635040283,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.0964691638946533,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.541642665863037,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.543631076812744,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,3.0261614322662354,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,2.948317050933838,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.710104465484619,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.837449073791504,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.7365028858184814,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,2.902679443359375,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.933647632598877,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.591876268386841,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.590012550354004,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.7172486782073975,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.6361494064331055,SEVEN NINETY FOUR ROGER
1987,second,18,24621,True,2.99629545211792,AMERICAN ONE SEVENTY EIGHT APPROACH
1987,second,19,24202,True,2.745337724685669,ONE NINETY AND SWITCHING GOOD DAY
1987,second,20,5593,True,3.462984800338745,FOUR FIFTY NINE
1987,second,21,21434,True,0.0,THREE TWO EIGHTY-FIVE WE'LL SEE YOU
1987,second,22,15407,True,3.1691734790802,AH WE TAKE IT TO THE END THANK YOU
1987,second,23,11379,True,2.6411213874816895,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.6014788150787354,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,True,2.9460606575012207,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,27,18505,True,2.5624043941497803,OKAY WE'LL MAINTAIN ONE NINETY
1987,second,28,20503,True,2.7207190990448,ZERO EIGHT ZERO SEVEN OH SIX
1987,second,29,7349,True,2.7886598110198975,TWO SEVEN TWO THANKS FOR YOUR HELP
1987,second,30,10201,True,3.141017436981201,OKAY THANKS A LOT SIR
1987,second,31,7588,True,0.0,WE BE LOOKING DELTA SEVEN THIRTY ONE
1987,second,32,186,True,2.283198595046997,ONE NINETEEN ONE GOOD DAY
1987,second,33,9052,True,2.7317068576812744,AND FLY HEADING TWO FIVE ZERO
1987,second,34,15822,True,0.0,TROOPER EIGHT FREQUENCY CHANGE APPROVED WE'LL SEE YOU LATER
1987,second,35,12687,True,2.536464214324951,DOWN TO THREE SEVENTEEN SIXTY FIVE
1987,second,36,19187,True,0.0,ONE THREE ZERO AMERICAN TWELVE SEVENTY FOUR
1987,second,37,19388,False,nan,FIVE THOUSAND FOURTEEN FOURTEEN
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.7946360111236572,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.2834525108337402,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.751727819442749,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.208575963973999,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.725385904312134,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.590364694595337,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,2.932110071182251,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,3.714510917663574,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.617645263671875,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.873321533203125,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.751361608505249,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,3.018597364425659,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.6113414764404297,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.056605577468872,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.9273204803466797,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.758852481842041,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.5667049884796143,SEVEN NINETY FOUR ROGER
1987,second,18,24621,True,3.0134353637695312,AMERICAN ONE SEVENTY EIGHT APPROACH
1987,second,19,24202,True,2.7477002143859863,ONE NINETY AND SWITCHING GOOD DAY
1987,second,20,5593,True,3.7139852046966553,FOUR FIFTY NINE
1987,second,21,21434,True,0.0,THREE TWO EIGHTY-FIVE WE'LL SEE YOU
1987,second,22,15407,True,3.0626251697540283,AH WE TAKE IT TO THE END THANK YOU
1987,second,23,11379,True,2.665029764175415,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.5788938999176025,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,False,nan,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.806825637817383,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.281026601791382,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.746713638305664,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.221349000930786,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.6887710094451904,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.5432097911834717,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,2.9304206371307373,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,2.894056797027588,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.5688581466674805,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.8768181800842285,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.747070789337158,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,2.904048442840576,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.8524465560913086,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.506701946258545,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.765448808670044,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.768026828765869,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.567023992538452,SEVEN NINETY FOUR ROGER
1987,second,18,24621,True,2.9667770862579346,AMERICAN ONE SEVENTY EIGHT APPROACH
1987,second,19,24202,True,2.7135963439941406,ONE NINETY AND SWITCHING GOOD DAY
1987,second,20,5593,True,3.417133092880249,FOUR FIFTY NINE
1987,second,21,21434,True,0.0,THREE TWO EIGHTY-FIVE WE'LL SEE YOU
1987,second,22,15407,True,3.0290064811706543,AH WE TAKE IT TO THE END THANK YOU
1987,second,23,11379,True,2.6202707290649414,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.6573562622070312,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,True,2.8690123558044434,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,27,18505,True,2.484588384628296,OKAY WE'LL MAINTAIN ONE NINETY
1987,second,28,20503,True,2.7206127643585205,ZERO EIGHT ZERO SEVEN OH SIX
1987,second,29,7349,True,2.781341552734375,TWO SEVEN TWO THANKS FOR YOUR HELP
1987,second,30,10201,True,3.368809700012207,OKAY THANKS A LOT SIR
1987,second,31,7588,True,0.0,WE BE LOOKING DELTA SEVEN THIRTY ONE
1987,second,32,186,True,2.248060703277588,ONE NINETEEN ONE GOOD DAY
1987,second,33,9052,True,3.2900960445404053,AND FLY HEADING TWO FIVE ZERO
1987,second,34,15822,True,0.0,TROOPER EIGHT FREQUENCY CHANGE APPROVED WE'LL SEE YOU LATER
1987,second,35,12687,True,2.725248098373413,DOWN TO THREE SEVENTEEN SIXTY FIVE
1987,second,36,19187,True,0.0,ONE THREE ZERO AMERICAN TWELVE SEVENTY FOUR
1987,second,37,19388,True,2.7560536861419678,FIVE THOUSAND FOURTEEN FOURTEEN
1987,second,38,10515,True,2.8270137310028076,WE'RE LOOKING ONE PAPA HOTEL
1987,second,39,21561,True,2.618156671524048,DELTA TEN FOURTEEN HEAVY WILCO
1987,second,40,2963,True,2.8232951164245605,BIZEX FOUR FOURTEEN IS WITH YOU
1987,second,41,15568,True,0.0,(UNINTELLIGIBLE) CLEARED TO LAND THANK YOU
1987,second,42,16526,True,2.700256109237671,FORTY THREE SIXTY NINE
1987,second,43,557,True,2.757039785385132,CORRECTING NORTHWEST ONE EIGHTY TWO
1987,second,44,8780,True,2.75400972366333,NINER THOUSAND CACTUS FIFTY FOUR
1987,second,45,19519,True,0.0,THREE THOUSAND DELTA ELEVEN THIRTY SEVEN
1987,second,46,24410,True,4.365625381469727,(UNINTELLIGIBLE)
1987,second,47,11161,True,3.5303969383239746,WILCO T W A TEN
1987,second,48,20672,True,2.90641713142395,AMERICAN AH THIRTEEN THIRTY TWO
1987,second,49,23683,True,0.0,ASEA THREE THIRTY FIVE REGIONAL APPROACH ROGER
1987,second,50,25572,True,3.271526575088501,FIVE SIX QUEBEC ROGER
1987,second,51,1194,True,0.0,CARE EIGHTY THREE HAS THE TRAFFIC SIR
1987,second,52,18908,True,2.7424659729003906,BE ABOUT TWELVE OR THIRTEEN MILES
1987,second,53,27099,True,3.4589145183563232,IN SIGHT TAXI TO PARKING
1987,second,54,23756,True,3.1167235374450684,TWENTY FOUR FIVE WE'LL DO ALL THAT
1987,second,55,18350,True,3.9360992908477783,(UNINTELLIGIBLE)
1987,second,56,29144,True,2.682208776473999,THREE SIXTY FIVE ROGER
1987,second,57,16213,True,2.607480525970459,GOOD DAY UNITED SIX ELEVEN
1987,second,58,10742,True,3.1484215259552,AH DID YOU HAVE THE AIRPORT IN SIGHT
1987,second,59,24408,True,2.636011838912964,THIRTY FIVE RIGHT TEN NINETY SIX
1987,second,60,7560,True,2.5897703170776367,LOOKING FOUR NINETY THREE
1987,second,61,28558,True,2.520752191543579,AMERICAN THIRTEEN FORTY ONE
1987,second,62,27305,True,2.688711404800415,SECOND M D EIGHTY AT THIRTY TWO IS WHO
1987,second,63,20354,True,2.928471565246582,AFFIRMATIVE AMERICAN FORTY THREE
1987,second,64,2413,True,3.0516083240509033,DELTA TWO OH TWO SLOWING
1987,second,65,14603,True,3.8725523948669434,(UNINTELLIGIBLE)
1987,second,66,3792,True,0.0,THREE EIGHT OH SIX CLEARED FOR THE I L S
1987,second,67,4522,True,0.0,SORRY GO AHEAD THIRTY EIGHT FORTY THREE WITH YOU
1987,second,68,8135,False,nan,AH WE'RE V F R PLUM ISLAND
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.8076183795928955,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.286903142929077,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.7720937728881836,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.1686553955078125,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.587425470352173,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.5157039165496826,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,2.9327449798583984,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,2.939592123031616,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.5972657203674316,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.8173105716705322,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.7116971015930176,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,2.9029839038848877,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.837242364883423,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.642085075378418,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.9720542430877686,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.770012140274048,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.6234099864959717,SEVEN NINETY FOUR ROGER
1987,second,18,24621,True,2.893251657485962,AMERICAN ONE SEVENTY EIGHT APPROACH
1987,second,19,24202,True,2.6558878421783447,ONE NINETY AND SWITCHING GOOD DAY
1987,second,20,5593,True,3.8222310543060303,FOUR FIFTY NINE
1987,second,21,21434,True,0.0,THREE TWO EIGHTY-FIVE WE'LL SEE YOU
1987,second,22,15407,True,2.944530963897705,AH WE TAKE IT TO THE END THANK YOU
1987,second,23,11379,True,2.6175553798675537,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.573906183242798,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,True,2.928133964538574,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,27,18505,True,2.562126636505127,OKAY WE'LL MAINTAIN ONE NINETY
1987,second,28,20503,True,2.7192840576171875,ZERO EIGHT ZERO SEVEN OH SIX
1987,second,29,7349,True,2.8114962577819824,TWO SEVEN TWO THANKS FOR YOUR HELP
1987,second,30,10201,True,3.067420482635498,OKAY THANKS A LOT SIR
1987,second,31,7588,True,0.0,WE BE LOOKING DELTA SEVEN THIRTY ONE
1987,second,32,186,True,2.293539047241211,ONE NINETEEN ONE GOOD DAY
1987,second,33,9052,True,2.828191041946411,AND FLY HEADING TWO FIVE ZERO
1987,second,34,15822,True,0.0,TROOPER EIGHT FREQUENCY CHANGE APPROVED WE'LL SEE YOU LATER
1987,second,35,12687,True,2.6527657508850098,DOWN TO THREE SEVENTEEN SIXTY FIVE
1987,second,36,19187,True,0.0,ONE THREE ZERO AMERICAN TWELVE SEVENTY FOUR
1987,second,37,19388,True,2.765519618988037,FIVE THOUSAND FOURTEEN FOURTEEN
1987,second,38,10515,True,2.890368938446045,WE'RE LOOKING ONE PAPA HOTEL
1987,second,39,21561,True,2.5953409671783447,DELTA TEN FOURTEEN HEAVY WILCO
1987,second,40,2963,True,2.80859112739563,BIZEX FOUR FOURTEEN IS WITH YOU
1987,second,41,15568,True,0.0,(UNINTELLIGIBLE) CLEARED TO LAND THANK YOU
1987,second,42,16526,True,2.6848549842834473,FORTY THREE SIXTY NINE
1987,second,43,557,True,2.9464869499206543,CORRECTING NORTHWEST ONE EIGHTY TWO
1987,second,44,8780,True,2.7739853858947754,NINER THOUSAND CACTUS FIFTY FOUR
1987,second,45,19519,True,0.0,THREE THOUSAND DELTA ELEVEN THIRTY SEVEN
1987,second,46,24410,True,4.3326005935668945,(UNINTELLIGIBLE)
1987,second,47,11161,True,3.809929609298706,WILCO T W A TEN
1987,second,48,20672,True,2.8729898929595947,AMERICAN AH THIRTEEN THIRTY TWO
1987,second,49,23683,True,0.0,ASEA THREE THIRTY FIVE REGIONAL APPROACH ROGER
1987,second,50,25572,True,3.261228322982788,FIVE SIX QUEBEC ROGER
1987,second,51,1194,True,0.0,CARE EIGHTY THREE HAS THE TRAFFIC SIR
1987,second,52,18908,True,2.7447032928466797,BE ABOUT TWELVE OR THIRTEEN MILES
1987,second,53,27099,True,3.1993906497955322,IN SIGHT TAXI TO PARKING
1987,second,54,23756,True,3.143028974533081,TWENTY FOUR FIVE WE'LL DO ALL THAT
1987,second,55,18350,True,4.0853962898254395,(UNINTELLIGIBLE)
1987,second,56,29144,True,2.7958338260650635,THREE SIXTY FIVE ROGER
1987,second,57,16213,True,2.5939009189605713,GOOD DAY UNITED SIX ELEVEN
1987,second,58,10742,True,2.8481171131134033,AH DID YOU HAVE THE AIRPORT IN SIGHT
1987,second,59,24408,False,nan,THIRTY FIVE RIGHT TEN NINETY SIX
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.7981526851654053,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.300290107727051,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.7565717697143555,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.141263008117676,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.6020233631134033,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.5365891456604004,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,3.0149013996124268,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,2.871203899383545,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.5638153553009033,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.861154317855835,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.7451553344726562,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,2.7427499294281006,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.8074445724487305,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.3545572757720947,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.7445952892303467,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.7405152320861816,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.5821709632873535,SEVEN NINETY FOUR ROGER
1987,second,18,24621,True,2.984002113342285,AMERICAN ONE SEVENTY EIGHT APPROACH
1987,second,19,24202,True,2.738269090652466,ONE NINETY AND SWITCHING GOOD DAY
1987,second,20,5593,True,3.5244905948638916,FOUR FIFTY NINE
1987,second,21,21434,True,0.0,THREE TWO EIGHTY-FIVE WE'LL SEE YOU
1987,second,22,15407,True,3.229327917098999,AH WE TAKE IT TO THE END THANK YOU
1987,second,23,11379,True,2.6510586738586426,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.60583233833313,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,True,2.873819351196289,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,27,18505,True,2.4936752319335938,OKAY WE'LL MAINTAIN ONE NINETY
1987,second,28,20503,True,2.755070209503174,ZERO EIGHT ZERO SEVEN OH SIX
1987,second,29,7349,True,2.7775540351867676,TWO SEVEN TWO THANKS FOR YOUR HELP
1987,second,30,10201,True,3.2515382766723633,OKAY THANKS A LOT SIR
1987,second,31,7588,True,0.0,WE BE LOOKING DELTA SEVEN THIRTY ONE
1987,second,32,186,True,2.244898796081543,ONE NINETEEN ONE GOOD DAY
1987,second,33,9052,True,2.7461390495300293,AND FLY HEADING TWO FIVE ZERO
1987,second,34,15822,True,0.0,TROOPER EIGHT FREQUENCY CHANGE APPROVED WE'LL SEE YOU LATER
1987,second,35,12687,True,2.553583860397339,DOWN TO THREE SEVENTEEN SIXTY FIVE
1987,second,36,19187,True,0.0,ONE THREE ZERO AMERICAN TWELVE SEVENTY FOUR
1987,second,37,19388,True,2.7381834983825684,FIVE THOUSAND FOURTEEN FOURTEEN
1987,second,38,10515,True,2.9261701107025146,WE'RE LOOKING ONE PAPA HOTEL
1987,second,39,21561,True,2.621778964996338,DELTA TEN FOURTEEN HEAVY WILCO
1987,second,40,2963,True,2.8487131595611572,BIZEX FOUR FOURTEEN IS WITH YOU
1987,second,41,15568,True,0.0,(UNINTELLIGIBLE) CLEARED TO LAND THANK YOU
1987,second,42,16526,True,2.9047353267669678,FORTY THREE SIXTY NINE
1987,second,43,557,True,2.954657554626465,CORRECTING NORTHWEST ONE EIGHTY TWO
1987,second,44,8780,True,2.7772560119628906,NINER THOUSAND CACTUS FIFTY FOUR
1987,second,45,19519,True,0.0,THREE THOUSAND DELTA ELEVEN THIRTY SEVEN
1987,second,46,24410,True,4.330478668212891,(UNINTELLIGIBLE)
1987,second,47,11161,True,3.8796403408050537,WILCO T W A TEN
1987,second,48,20672,True,2.7879252433776855,AMERICAN AH THIRTEEN THIRTY TWO
1987,second,49,23683,True,0.0,ASEA THREE THIRTY FIVE REGIONAL APPROACH ROGER
1987,second,50,25572,True,3.240011215209961,FIVE SIX QUEBEC ROGER
1987,second,51,1194,True,0.0,CARE EIGHTY THREE HAS THE TRAFFIC SIR
1987,second,52,18908,True,2.859001874923706,BE ABOUT TWELVE OR THIRTEEN MILES
1987,second,53,27099,True,3.4901952743530273,IN SIGHT TAXI TO PARKING
1987,second,54,23756,True,3.1774442195892334,TWENTY FOUR FIVE WE'LL DO ALL THAT
1987,second,55,18350,True,4.221138000488281,(UNINTELLIGIBLE)
1987,second,56,29144,True,2.8084299564361572,THREE SIXTY FIVE ROGER
1987,second,57,16213,True,2.695817470550537,GOOD DAY UNITED SIX ELEVEN
1987,second,58,10742,True,2.8063101768493652,AH DID YOU HAVE THE AIRPORT IN SIGHT
1987,second,59,24408,True,2.487618923187256,THIRTY FIVE RIGHT TEN NINETY SIX
1987,second,60,7560,True,2.51279354095459,LOOKING FOUR NINETY THREE
1987,second,61,28558,True,2.467135190963745,AMERICAN THIRTEEN FORTY ONE
1987,second,62,27305,True,2.7552144527435303,SECOND M D EIGHTY AT THIRTY TWO IS WHO
1987,second,63,20354,True,2.8968894481658936,AFFIRMATIVE AMERICAN FORTY THREE
1987,second,64,2413,True,3.046861410140991,DELTA TWO OH TWO SLOWING
1987,second,65,14603,True,3.917433500289917,(UNINTELLIGIBLE)
1987,second,66,3792,True,0.0,THREE EIGHT OH SIX CLEARED FOR THE I L S
1987,second,67,4522,True,0.0,SORRY GO AHEAD THIRTY EIGHT FORTY THREE WITH YOU
